"","Actual","Predicted","Profit","Signals"
"2018-12-06",166.889999,166.634709074931,-0.00152968977529499,"Hold"
"2018-12-07",161.380005,166.6309439197,0.0325377293159721,"Buy"
"2018-12-10",163.070007,166.573445729567,0.0214842618456955,"Buy"
"2018-12-11",163.610001,166.503433250297,0.0176849351055102,"Buy"
"2018-12-12",165.050003,166.429391666771,0.00835739861677301,"Hold"
"2018-12-13",165.100006,166.384974479861,0.00778297052188542,"Hold"
"2018-12-14",161.080002,166.371823607778,0.0328521327419514,"Buy"
"2018-12-17",157.429993,166.308324458896,0.0563954256092498,"Buy"
"2018-12-18",158.419998,166.126036603295,0.0486430924162441,"Buy"
"2018-12-19",154.529999,165.848804730233,0.0732466563352093,"Buy"
"2018-12-20",152.289993,165.427592544838,0.0862669915864908,"Buy"
"2018-12-21",147.570007,164.856791130296,0.117142937658709,"Buy"
"2018-12-24",143.5,164.120924534131,0.143699822537496,"Buy"
"2018-12-26",152.460007,163.218296495686,0.0705646661533052,"Buy"
"2018-12-27",153.050003,162.29820900546,0.0604260426277838,"Buy"
"2018-12-28",152.970001,161.392627066881,0.0550606394183192,"Buy"
"2018-12-31",154.259995,160.513110094665,0.0405362070358219,"Buy"
"2019-01-02",154.880005,159.693424156183,0.03107837681296,"Buy"
"2019-01-03",149.820007,158.941693447206,0.06088430130167,"Buy"
"2019-01-04",156.229996,158.204138353592,0.0126361288109616,"Buy"
"2019-01-07",158.089996,157.575939670604,-0.00325166893796168,"Hold"
"2019-01-08",159.520004,157.100388920187,-0.0151680981641218,"Hold"
"2019-01-09",160.820007,156.795698585166,-0.0250236801372239,"Hold"
"2019-01-10",161.279999,156.673032156719,-0.0285650227668999,"Hold"
"2019-01-11",160.690002,156.722968983565,-0.0246874912381626,"Hold"
"2019-01-14",159.270004,156.910128251345,-0.0148168248219213,"Hold"
"2019-01-15",162.380005,157.192448906373,-0.0319470127718411,"Hold"
"2019-01-16",162.350006,157.598037638364,-0.0292698995134985,"Hold"
"2019-01-17",163.630005,158.105176876684,-0.0337641505499916,"Hold"
"2019-01-18",165.25,158.71326885442,-0.0395566181275614,"Hold"
"2019-01-22",161.940002,159.417814793313,-0.0155748250928557,"Hold"
"2019-01-23",162.149994,160.118902223639,-0.01252600586813,"Hold"
"2019-01-24",163.199997,160.798147872024,-0.0147172130645065,"Hold"
"2019-01-25",165.149994,161.46846583275,-0.022292027254026,"Hold"
"2019-01-28",163.110001,162.138007472809,-0.00595912893894692,"Hold"
